814	1
815	4
816	8
817	1
818	4
819	8
820	1
821	4
822	8
823	1
824	4
825	8
826	1
827	4
828	8
829	1
830	4
831	8
832	1
833	4
834	8
835	1
836	4
837	8
838	1
839	4
840	8
841	1
842	1
843	1
844	1
845	1
846	1
847	1
848	1
849	4
850	1
851	1
852	1
853	1
854	6
855	0
856	1
857	1
858	3
859	3
860	6
861	6
862	1
863	1
864	1
865	5
866	3
867	3
868	1
869	0
870	0
871	0
872	1
873	1
874	5
875	5
876	9
877	9
878	4
879	6
880	9
881	4
882	4
883	0
884	2
885	2
886	1
887	4
888	4
889	3
890	3
891	1
892	13
893	13
894	7
895	7
896	7
897	6
898	6
899	1
900	5
901	9
902	1
903	4
904	4
905	4
906	1
907	15
908	1
909	1
910	1
911	24
912	24
913	22
914	22
915	26
916	26
917	26
918	26
919	26
920	26
921	26
922	26
923	26
924	26
925	8
926	20
927	1
928	1
929	5
930	5
931	6
932	6
933	6
934	6
935	6
936	6
937	1
938	1
939	1
940	1
941	1
942	6
943	6
944	6
945	11
946	11
947	11
948	4
949	0
950	1
951	6
952	4
953	4
954	4
955	4
956	4
957	4
958	5
959	1
960	1
961	1
962	1
963	1
964	1
965	1
966	1
967	1
968	1
969	1
970	1
971	1
972	1
973	1
974	1
975	1
976	1
977	3
978	3
979	2
980	6
981	1
982	1
983	1
984	1
985	1
986	1
987	1
988	0
989	1
990	4
991	1
992	5
993	3
994	5
995	3
996	8
997	5
998	7
999	2
1000	6
1001	15
1002	6
1003	7
1004	4
1005	4
1006	4
1007	4
1008	4
1009	1
1010	4
1011	4
1012	4
1013	4
1014	4
1015	4
1016	2
1017	8
1018	6
1019	5
1020	5
1021	5
1022	4
1023	3
1024	6
1025	4
1026	11
1027	4
1028	1
1029	5
1030	1
1031	1
1032	5
1033	6
1034	6
1035	6
1036	10
1037	9
1038	11
1039	11
1040	11
1041	15
1042	11
1043	3
1044	3
1045	3
1046	3
1047	3
1048	3
1049	3
1050	3
1051	3
1052	3
1053	3
1054	3
1055	2
1056	3
1057	0
1058	5
1059	8
1060	11
1061	11
1062	11
1063	0
1064	1
1065	1
1066	1
1067	0
1068	0
1069	1
1070	5
1071	1
1072	4
1073	6
1074	4
1075	4
1076	6
1077	5
1078	1
1079	5
1080	4
1081	4
1082	6
1083	11
1084	11
1085	1
1086	1
1087	1
1088	1
1089	1
1090	1
1091	1
1092	1
1093	1
1094	1
1095	1
1096	11
1097	11
1098	11
1099	5
1100	1
1101	1
1102	4
1103	4
1104	7
1105	7
1106	4
1107	20
1108	5
1109	5
1110	5
1111	5
1112	7
1113	7
1114	4
1115	5
1116	6
1117	3
1118	3
1119	6
1120	6
1121	1
1122	1
1123	1
1124	1
1125	3
1126	5
1127	1
1128	1
1129	6
1130	6
1131	6
1132	0
1133	1
1134	1
1135	1
1136	1
1137	1
1138	1
1139	1
1140	1
1141	1
1142	1
1143	1
1144	1
1145	1
1146	1
1147	1
1148	1
1149	1
1150	1
1151	1
1152	1
1153	1
1154	1
1155	4
1156	5
1157	5
1158	0
1159	0
1160	0
1161	1
1162	2
1163	3
1164	4
1165	5
1166	1
1167	4
1168	4
1169	1
1170	1
1171	0
1172	1
1173	9
1174	9
1175	9
1176	1
1177	1
1178	7
1179	7
1180	1
1181	8
1182	8
1183	1
1184	1
1185	1
1186	4
1187	4
1188	6
1189	6
1190	6
1191	6
1192	6
1193	6
1194	1
1195	6
1196	6
1197	10
1198	10
1199	10
1200	11
1201	11
1202	11
1203	13
1204	1
1205	1
1206	1
1207	1
1208	5
1209	5
1210	5
1211	4
1212	4
1213	6
1214	11
1215	1
1216	1
1217	0
1218	0
1219	1
1220	1
1221	1
1222	1
1223	1
1224	1
1225	1
1226	1
1227	0
1228	0
1229	6
1230	6
1231	5
1232	1
1233	1
1234	1
1235	1
1236	1
1237	1
1238	1
1239	1
1240	1
1241	1
1242	1
1243	1
1244	1
1245	7
1246	7
1247	4
1248	4
1249	4
1250	5
1251	5
1252	5
1253	5
1254	5
1255	5
1256	1
1257	1
1258	1
1259	1
1260	1
1261	4
1262	2
1263	4
1264	6
1265	4
1266	6
1267	8
1268	8
1269	6
1270	1
1271	1
1272	2
1273	4
1274	2
1275	3
1276	3
1277	3
1278	3
1279	3
1280	5
1281	5
1282	1
1283	1
1284	1
1285	1
1286	1
1287	3
1288	1
1289	1
1290	1
1291	6
1292	1
1293	1
1294	5
1295	4
1296	4
1297	1
1298	1
1299	1
1300	1
1301	6
1302	1
1303	1
1304	1
1305	1
1306	1
1307	1
1308	1
1309	1
1310	1
1311	1
1312	4
1313	1
1314	1
1315	1
1316	1
1317	1
1318	1
1319	1
1320	1
1321	1
1322	1
1323	1
1324	11
1325	12
1326	4
1327	12
1328	4
1329	4
1330	1
1331	4
1332	3
1333	1
1334	4
1335	1
1336	0
1337	1
1338	1
1339	1
1340	1
1341	12
1342	1
1343	1
1344	1
1345	1
1346	1
1347	1
1348	1
1349	1
1350	1
1351	1
1352	1
1353	1
1354	1
1355	1
1356	1
1357	12
1358	1
1359	1
1360	1
1361	1
1362	1
1363	1
1364	1
1365	1
1366	1
1367	1
1368	1
1369	1
1370	1
1371	1
1372	1
1373	1
1374	1
1375	1
1376	3
1377	3
1378	3
1379	3
1380	3
1381	3
1382	3
1383	3
1384	3
1385	3
1386	3
1387	3
1388	3
1389	3
1390	3
1391	3
1392	3
1393	3
1394	1
1395	1
1396	0
1397	1
1398	1
1399	0
1400	1
1401	1
1402	4
1403	4
1404	4
1405	4
1406	0
1407	1
1408	1
1409	3
1410	6
1411	0
1412	1
1413	1
1414	0
1415	3
1416	1
1417	1
1418	1
1419	0
1420	1
1421	1
1422	1
1423	1
1424	1
1425	1
1426	1
1427	1
1428	1
1429	6
1430	1
1431	1
1432	1
1433	1
1434	1
1435	1
1436	1
1437	1
1438	1
1439	2
1440	3
1441	4
1442	5
1443	6
1444	7
1445	4
1446	4
1447	4
1448	4
1449	5
1450	5
1451	5
1452	5
1453	5
1454	5
1455	5
1456	4
1457	4
1458	1
1459	1
1460	1
1461	4
1462	1
1463	1
1464	1
1465	4
1466	0
1467	1
1468	1
1469	1
1470	1
1471	4
1472	4
1473	2
1474	6
1475	6
1476	4
1477	1
1478	1
1479	1
1480	1
1481	1
1482	4
1483	3
1484	6
1485	6
1486	1
1487	1
1488	1
1489	1
1490	1
1491	1
1492	1
1493	1
1494	4
1495	4
1496	1
1497	1
1498	1
1499	1
1500	1
1501	1
1502	1
1503	1
1504	1
1505	1
1506	4
1507	2
1508	2
1509	2
1510	1
1511	1
1512	1
1513	4
1514	1
1515	1
1516	1
1517	4
1518	4
1519	4
1520	6
1521	6
1522	6
1523	1
1524	1
1525	1
1526	1
1527	1
1528	1
1529	1
1530	5
1531	5
1532	6
1533	7
1534	1
1535	1
1536	1
1537	1
1538	1
1539	1
1540	1
1541	1
1542	1
1543	1
1544	1
1545	1
1546	1
1547	1
1548	1
1549	1
1550	1
1551	1
1552	1
1553	1
1554	1
1555	1
1556	1
1557	1
1558	1
1559	1
1560	1
1561	1
1562	1
1563	1
1564	1
1565	1
1566	1
1567	1
1568	1
1569	1
1570	13
1571	13
1572	1
1573	1
1574	1
1575	1
1576	1
