432	900
433	1874
434	36937
435	4300
436	350
437	380
438	100
439	437
440	500
441	500
442	500
443	232
444	445
445	450
446	300
447	300
448	300
449	300
450	300
451	350
452	350
453	351
454	130
455	149
456	750
457	345
458	360
459	345
460	99000
461	7700
462	130
463	100
464	150
465	120
466	100
467	100
468	100
469	5900
470	100
471	17208
472	26249
473	2399
474	595
475	475
476	110
477	749
478	130
479	122
480	16666
481	19000
482	12978
483	14400
484	2196
485	660
486	750
487	1880
488	4500
489	815
490	125000
491	56789
492	6725
493	1000
494	135998
495	5498
496	391000
497	9700
498	606
499	29870
500	2970
501	3500
502	6000
503	15651
504	199
505	229795
506	180000
507	160000
508	24899
509	40890
510	30391
511	34300
512	12689000
513	299
514	36950
515	13500
516	38987
517	67000
518	9999998
519	15000
520	49995
521	21100
522	30000
523	26000
524	490000
525	8845
526	2198
527	3400
528	1950
529	800
530	2345
531	2950
532	73400
533	12500
534	42840
535	700
536	700
537	700
538	1999
539	2300
540	2300
541	5900
542	4990
543	4974
544	8800
545	949
546	4350
547	35988
548	54999
549	5000
550	20000
551	692
552	8448
553	4797
554	8995
555	444444
556	180
557	22288
558	17500
559	20499
560	140
561	120
562	20000
563	42000
564	150
565	130
566	1700
567	638
568	1988
569	140
570	800
571	1336
572	1250
573	5329
574	7998
575	8974
576	13994
577	675
578	9000
579	88000
580	1000
581	20000
582	130
583	500
584	549
585	300
586	5476
587	400
588	400
589	2500
590	100
591	2874
592	108
593	806
594	290
595	690
596	40000
597	319200
598	23600
599	174999
600	80000
601	2000
602	1596
603	23949
604	8888
605	55500
606	99000
607	9999999
608	121212121
609	470
610	290
611	7500
612	9000
613	4000
614	9800
615	9876
616	5900
617	6500
618	110
619	100
620	100
621	132
622	100
623	30499
624	30500
625	8000
626	9939
627	8990
628	4397
629	100
630	1300
631	3485
632	12945
633	38000
634	999995
635	340
636	0
637	400
638	100
639	100
640	240
641	100
642	100
643	9000
644	2222
645	17998
646	2221
647	399
648	1990
649	8495
650	22
651	45
652	90
653	189000
654	749000
655	9000
656	2455
657	3999
658	1896
659	6999
660	9798
661	3999
662	375850
663	12500
664	40000
665	30000
666	93000
667	39666
668	1699
669	100
670	114
671	700
672	150
673	-1
674	369
675	738
676	7490
677	499
678	950
679	85000
680	224998
681	900000
682	348000
683	1554
684	777
685	3400
686	550
687	100
688	100
689	0
690	0
691	0
692	0
693	0
694	0
695	0
696	0
697	5897
698	8400
699	6000
700	5950
701	5998
702	6286
703	9500
704	8000
705	7999
706	6000
707	7500
708	5800
709	9386
710	6446
711	9399
712	12921
713	5985
714	11000
715	5500
716	7600
717	5977
718	9000
719	3000
720	7000
721	1793
722	899
723	3998
724	7500
725	1999
726	1000
727	2994
728	800
729	2869
730	5972
731	800
732	10995
733	8500
734	1320
735	1200
736	1529
737	8840
738	7000
739	999
740	11000
741	11550
742	58999
743	19000
744	4799
745	14985
746	45000
747	20000
748	20000
749	5487
750	39000
751	40000
752	13331
753	6250
754	6000
755	5199
756	4800
757	5399
758	5000
759	4289
760	1000000
761	25900
762	13390
763	1500
764	995
765	1475
766	2235
767	1520
768	3448
769	7000
770	2500
771	100
772	250
773	180384
774	76349
775	990
776	3788
777	5699
778	1800
779	894
780	1400
781	947
782	2500
783	17700
784	1799
785	2579
786	2708
787	770
788	2000
789	5500
790	1995
791	7500
792	20500
793	420
794	5720
795	1198
796	10000
797	769
798	750
799	14150
800	31950
801	3994
802	900
803	3898
804	17500
805	288
806	3698
807	3200
808	1750
809	888
810	9600
811	397
812	900
813	3197
814	689
815	999
816	1799
817	2871
818	998
819	3700
820	3340
821	1298
822	850
823	779
824	3349
825	1799
826	2333
827	5000
828	29250
829	860
830	2869
831	7000
832	1799
833	1975
834	4999
835	1390
836	1900
837	3994
838	7000
839	4799
840	9700
841	100
842	450
843	450
844	500
845	289
846	100
847	100
848	100
849	100
850	14000
851	2899
852	100
853	698
854	74000
855	0
856	100
857	101
858	120
859	100
860	1435
861	195
862	100
863	425
864	154
865	2099
866	9600
867	9999
868	8000
869	96000
870	59998
871	299900
872	247
873	150
874	399
875	550
876	40000
877	1996
878	108
879	120
880	2000
881	100
882	100
883	120
884	170
885	300
886	100
887	100
888	295
889	2272
890	795
891	2268
892	2398
893	149
894	178
895	178
896	200
897	150
898	132
899	100
900	2350
901	3500
902	20000
903	300
904	115
905	100
906	79998
907	80000
908	79998
909	240000
910	819000
911	66666
912	330000
913	49990
914	25000
915	213000
916	110000
917	42000
918	99999
919	99990
920	196969
921	98999
922	55000
923	50000
924	98900
925	24997
926	436999
927	0
928	0
929	1440
930	150
931	450
932	450
933	450
934	170
935	270
936	176
937	404
938	1997
939	9950
940	8950
941	9950
942	31670
943	7750
944	8750
945	35400
946	43750
947	45400
948	5445
949	8000000
950	7500
951	6000000
952	138
953	191
954	965
955	790
956	295
957	600
958	4345
959	22000
960	51111
961	44000
962	20000
963	19999
964	45000
965	7000
966	40000
967	49000
968	4700
969	4728
970	3403
971	4802
972	9392
973	1495
974	3499
975	36
976	36
977	22898
978	99998
979	100
980	49894
981	5495
982	3200
983	3326
984	8375
985	9950
986	54000000
987	1000000
988	19969
989	2000
990	179
991	8000
992	350
993	2499
994	489
995	15000
996	13999
997	15000
998	4297
999	1669
1000	28887
1001	700000
1002	40000
1003	1800
1004	4800
1005	43997
1006	1385
1007	2987
1008	870
1009	1179
1010	9496
1011	628
1012	1310
1013	130
1014	171
1015	100
1016	299
1017	1996
1018	110
1019	100
1020	100
1021	346
1022	100
1023	100
1024	299
1025	100
1026	108
1027	200
1028	180
1029	240
1030	160
1031	149
1032	110
1033	200
1034	5750
1035	5190
1036	2050
1037	197
1038	243
1039	296
1040	223
1041	872
1042	430
1043	9865
1044	8871
1045	19800
1046	19999
1047	27800
1048	29998
1049	40999
1050	36997
1051	33000
1052	55000
1053	50000
1054	50000
1055	5748
1056	2800
1057	1598
1058	3998
1059	1199
1060	28950
1061	21900
1062	13000
1063	198000
1064	2900
1065	3275
1066	2200
1067	23400000
1068	700
1069	100
1070	15000
1071	4400
1072	39900
1073	35500
1074	150000
1075	24000
1076	1030
1077	1599
1078	3199
1079	500
1080	100
1081	5000
1082	1800
1083	99900
1084	165000
1085	3000
1086	21996
1087	57000
1088	650
1089	100
1090	1850
1091	3500
1092	6398
1093	0
1094	0
1095	3524
1096	199699
1097	110
1098	3890
1099	2423
1100	25995
1101	30449
1102	25000
1103	5250
1104	10700
1105	5099
1106	1898
1107	800
1108	14500
1109	75000
1110	750
1111	37990
1112	10485
1113	9887
1114	17996
1115	10097
1116	2770
1117	1000
1118	800
1119	2485
1120	1985
1121	177777
1122	968
1123	1040
1124	4200
1125	0
1126	5400
1127	100
1128	100
1129	102
1130	100
1131	100
1132	3999
1133	120
1134	200
1135	100
1136	140
1137	100
1138	100
1139	130
1140	100
1141	2222
1142	850
1143	2960
1144	1900
1145	0
1146	0
1147	123000
1148	0
1149	0
1150	900
1151	970
1152	33950
1153	780
1154	35900
1155	1395
1156	8897
1157	20499
1158	12345
1159	2109
1160	22777
1161	161
1162	600
1163	1425
1164	980
1165	100
1166	100
1167	500
1168	394
1169	100
1170	785
1171	500
1172	170
1173	640
1174	187
1175	100
1176	194
1177	3740
1178	335
1179	1395
1180	50000
1181	25498
1182	345
1183	100
1184	1700
1185	320
1186	8999
1187	1500
1188	1950
1189	2400
1190	2400
1191	1285
1192	128697
1193	400
1194	500
1195	37777
1196	39874
1197	160
1198	100
1199	2999
1200	3475
1201	4097
1202	21000
1203	49999
1204	5000
1205	6500
1206	77777
1207	78000
1208	2100
1209	8400
1210	4040
1211	999
1212	3850
1213	3995
1214	439
1215	5999
1216	30000
1217	399000
1218	11989
1219	20000
1220	100
1221	3994
1222	5000
1223	3000
1224	800
1225	2000
1226	290
1227	370
1228	381
1229	350
1230	500
1231	9000
1232	9000
1233	10000
1234	1125
1235	915
1236	334
1237	974
1238	2200
1239	2999
1240	2800
1241	3000
1242	2980
1243	2900
1244	2800
1245	50000
1246	19000
1247	13831
1248	8500
1249	300000
1250	900000
1251	687999
1252	900000
1253	1500000
1254	729000
1255	787000
1256	275000
1257	265999
1258	490000
1259	2498
1260	11799
1261	100
1262	100
1263	100
1264	39998
1265	799
1266	2993
1267	2500
1268	500
1269	29999
1270	3900
1271	139
1272	280
1273	4567
1274	660
1275	211
1276	324
1277	1444
1278	4927
1279	4700
1280	19950
1281	9000
1282	90499
1283	5900000
1284	2771
1285	2305
1286	500
1287	500
1288	28000
1289	12330
1290	85500
1291	108999
1292	100
1293	3999
1294	100
1295	100
1296	100
1297	100
1298	100
1299	100
1300	100
1301	75000
1302	16995
1303	8985
1304	22985
1305	9420
1306	19480
1307	15740
1308	7974
1309	18495
1310	18870
1311	484
1312	100
1313	8299
1314	9500
1315	38525
1316	41337
1317	500
1318	5474
1319	784
1320	20000
1321	58999
1322	8000
1323	7500
1324	64999
1325	149000
1326	12000
1327	4500
1328	10995000
1329	9000000
1330	10000000
1331	3850
1332	10000
1333	3190
1334	2800
1335	32000
1336	2370
1337	2597
1338	3999
1339	3999
1340	22222
1341	2000
1342	500
1343	153
1344	29000
1345	45499
1346	29890
1347	999
1348	29999
1349	1200
1350	395
1351	69999
1352	21997
1353	365
1354	19476
1355	30000
1356	3190
1357	1498
1358	7600
1359	16900
1360	30499
1361	4976
1362	29790
1363	6000
1364	444444
1365	975
1366	36900
1367	2500
1368	400
1369	67999
1370	19017
1371	463
1372	10325
1373	29998
1374	1500
1375	2895
1376	7398
1377	5995
1378	28869
1379	5543
1380	34795
1381	2700
1382	2900
1383	1485
1384	300
1385	8000000
1386	1944
1387	500
1388	8000000
1389	33300
1390	31950
1391	18500
1392	19000
1393	38498
1394	2500
1395	9750
1396	32500
1397	269
1398	4950
1399	8200
1400	3400
1401	5285
1402	2828
1403	49950
1404	4999
1405	1150
1406	1897
1407	1399
1408	9999
1409	12000
1410	185000
1411	48888
1412	1850000
1413	65000
1414	24999
1415	4192
1416	9980
1417	64000
1418	600000
1419	4400000
1420	4300006
1421	999
1422	500
1423	65000
1424	35791
1425	53777
1426	14989
1427	9988
1428	120
1429	120
1430	133
1431	120
1432	5600
1433	1200
1434	191
1435	100
1436	481
1437	549
1438	666
1439	860
1440	850
1441	1919
1442	8777
1443	24000
1444	11000
1445	89989
1446	59989
1447	96765
1448	99990
1449	75000
1450	416
1451	1500
1452	2800
1453	5189
1454	892
1455	2992
1456	100
1457	100
1458	100
1459	100
1460	2310
1461	1979
1462	100
1463	27940
1464	11940
1465	28730
1466	1400
1467	1728
1468	3399
1469	327
1470	1550
1471	1808
1472	1400
1473	11266
1474	4950
1475	79999
1476	34990
1477	35000
1478	7000
1479	68486
1480	12345
1481	2550
1482	4990
1483	4990
1484	4990
1485	201000
1486	599
1487	559
1488	330333
1489	69999
1490	150000
1491	200
1492	2000
1493	500
1494	196
1495	25999
1496	20000
1497	25996
1498	23749
1499	200
1500	1435
1501	2090
1502	16450
1503	1989
1504	1599
1505	2999
1506	5979
1507	3909
1508	9998
1509	10003
1510	3800
1511	9899
1512	320
1513	100
1514	3222
1515	4000
1516	22989
1517	859665
1518	180000
1519	13990
1520	16950
1521	16699
1522	35000
1523	5000
1524	42442
1525	29000
1526	4999
1527	9000
1528	1748
1529	44000
1530	44440
1531	10000
1532	42500
1533	6950
1534	445
1535	300
1536	166
1537	3500
1538	1250
1539	20999
1540	6554
1541	9000
1542	9000
1543	900000
1544	132999
1545	332
1546	1500
1547	100
1548	74000
1549	44000
1550	13499
1551	89950
1552	49900
1553	13332
1554	9900
1555	8897
1556	8484848
1557	475
1558	855
1559	5000000
1560	2000000
1561	9000
1562	29000
1563	1400
1564	6198
1565	10000
1566	7799
1567	5575
1568	396
1569	200
1570	100
